epoch,train_loss,val_loss
1,0.149021056469749,0.030414951965212822
2,0.0684616464902373,0.032488781958818436
3,0.06333909126765588,0.01856185682117939
4,0.05349962132818559,0.022665148600935936
5,0.05664180867812213,0.0233145784586668
6,0.056563760690829336,0.01899324730038643
7,0.052563051704098196,0.0163434986025095
8,0.049417826358009787,0.016725976020097733
9,0.049872362306889365,0.01675587147474289
10,0.05007344839327475,0.01561917643994093
11,0.04758043192765292,0.015239526517689228
12,0.04681759178638458,0.01579444669187069
13,0.04636587925693568,0.016099192202091217
14,0.04544777905239778,0.015557498671114445
15,0.043887532283278075,0.015083703212440014
16,0.04321184478261891,0.015160082839429379
17,0.04308948380982175,0.01528504304587841
18,0.042414518314249375,0.015433690510690212
19,0.041602231562137604,0.01582944020628929
20,0.04110110757105491,0.0160469152033329
21,0.04010121077299118,0.015786295756697655
22,0.03963698630823809,0.015400219708681107
23,0.03971951283952769,0.015206772834062576
24,0.038572506869540495,0.01516050472855568
25,0.03793308366747464,0.015375757589936256
26,0.03732165764359867,0.01582086831331253
27,0.03682172640281565,0.01620936021208763
28,0.03692376013187801,0.01620265282690525
29,0.03628624831052388,0.016129128634929657
30,0.03599151898832882,0.016314923763275146
31,0.03604854669641046,0.01643197238445282
32,0.035331352230380565,0.016535189002752304
33,0.03494605509673848,0.016787704080343246
34,0.034570767292205026,0.017047597095370293
35,0.03433198775438701,0.016962731257081032
36,0.03412127363331178,0.016785643994808197
37,0.03400134264546282,0.017203042283654213
38,0.03353671321974081,0.01765265315771103
39,0.03374194292461171,0.01716725155711174
40,0.033395220777567694,0.016821302473545074
