epoch,train_loss,val_loss
1,0.14495655464775423,0.0314599834382534
2,0.07003189684713589,0.03200773894786835
3,0.0646213322877884,0.01992325484752655
4,0.05381405265892253,0.02583114057779312
5,0.059028212682289236,0.025333750993013382
6,0.05503618633922409,0.019811168313026428
7,0.05136346606647267,0.017830397933721542
8,0.04928758582648109,0.019556092098355293
9,0.05084688400520998,0.019636671990156174
10,0.050223665246192144,0.017778480425477028
11,0.04677817887243103,0.016960278153419495
12,0.046008222374845954,0.0176247488707304
13,0.04685061004231958,0.01806190051138401
14,0.04640504647703732,0.017145734280347824
15,0.044739326133447534,0.016103608533740044
16,0.04310361103099935,0.01599212922155857
17,0.04292731136083603,0.016118746250867844
18,0.04234037578982466,0.01579647697508335
19,0.04119763334884363,0.015649467706680298
20,0.040557802249403564,0.01591118611395359
21,0.04010280524106587,0.016025427728891373
22,0.03982990064165171,0.01557570043951273
23,0.03863759224905687,0.015149366110563278
24,0.03858997374773025,0.015014398843050003
25,0.038400262769530805,0.01486282330006361
26,0.03818703486638911,0.015070440247654915
27,0.03720988609335002,0.015279019251465797
28,0.03781912269837716,0.014898091554641724
29,0.03675548245801645,0.014824504032731056
30,0.036988583426265154,0.015002015046775341
31,0.036273668531109304,0.015160158276557922
32,0.035729171730139675,0.01536810863763094
33,0.03533811827792841,0.015616947785019875
34,0.03525563478469849,0.015417790971696377
35,0.03485401465612299,0.015252737328410149
36,0.03448671133202665,0.015163430012762547
37,0.034125633800730984,0.015202831476926804
38,0.03395017166348065,0.015317111276090145
39,0.03391042776844081,0.015309332869946957
40,0.03385091104051646,0.015266387723386288
41,0.03347006606705048,0.015201197937130928
42,0.03343495086711996,0.015358131378889084
43,0.03341802152640679,0.015036172233521938
44,0.03314524569055614,0.015010453760623932
45,0.03313838892123278,0.015252603217959404
46,0.0327379072413725,0.01574009098112583
47,0.03306707025450819,0.01600106991827488
48,0.03280306589954039,0.0159597247838974
49,0.03280466768671485,0.015997981652617455
50,0.03251643220291418,0.015837550163269043
51,0.03245491197004038,0.015789449214935303
52,0.032614168305607406,0.015299372375011444
53,0.032455058089073965,0.014867885038256645
54,0.03250784256002482,0.014992855489253998
