epoch,train_loss,val_loss
1,0.1478946912814589,0.031086517497897148
2,0.06855344299007865,0.03258662670850754
3,0.06469394402468906,0.020091159269213676
4,0.05313049769576858,0.025662081316113472
5,0.05636232740738813,0.026438867673277855
6,0.05524022443329587,0.021104563027620316
7,0.05063608376418843,0.017760392278432846
8,0.0480301402947482,0.018437182530760765
9,0.04917426030425465,0.018562855198979378
10,0.04916578255155507,0.01760553941130638
11,0.04658966428216766,0.0182175450026989
12,0.04465546261738328,0.020129187032580376
13,0.04485032435725717,0.020740637555718422
14,0.044606322488364054,0.019442962482571602
15,0.04304888778749634,0.01810460351407528
16,0.04254569117637241,0.017640726640820503
17,0.04180341205176185,0.017427615821361542
18,0.041593869644052844,0.017321309074759483
19,0.039821769647738516,0.017744649201631546
20,0.03992692315403153,0.018069002777338028
21,0.03932714769068886,0.01732669211924076
22,0.03866547845742282,0.01623500883579254
23,0.03870111962451654,0.015629693865776062
24,0.037534761122044395,0.015422818250954151
25,0.03726473235908677,0.015635808929800987
26,0.03712885270223898,0.016244875267148018
27,0.03642458670279559,0.016224082559347153
28,0.036571631887379816,0.015255055390298367
29,0.036220752798459106,0.01453895028680563
30,0.035757601787062256,0.014480188488960266
31,0.03584303325589965,0.01497908215969801
32,0.035035779458634994,0.01606614515185356
33,0.035072818836745095,0.016198216006159782
34,0.034790159411290114,0.015102491714060307
35,0.03403754304437076,0.014467691071331501
36,0.03435261955156046,0.014523708261549473
37,0.033937186134212156,0.015501126646995544
38,0.03388204088105875,0.016243699938058853
39,0.03366618266000467,0.015777938067913055
40,0.033186871251639195,0.015396052971482277
41,0.03358377573244712,0.015401103533804417
42,0.03301016955691225,0.01575460471212864
43,0.033021994329550684,0.015433826483786106
44,0.033172896898844666,0.01499553956091404
45,0.03279388700337971,0.01501392386853695
46,0.03278786597006461,0.015481745824217796
47,0.03259941444677465,0.01607709750533104
48,0.03268350108581431,0.01628752425312996
49,0.032960746612618955,0.016585886478424072
50,0.0327465192798306,0.016657959669828415
51,0.03240417176309754,0.01625753380358219
52,0.03258004017612513,0.01607566885650158
53,0.03268706588184132,0.015693383291363716
54,0.032380021012881226,0.01586158014833927
55,0.03236828336820883,0.016259225085377693
56,0.03231593072414398,0.01643439382314682
57,0.03218519253765836,0.016140244901180267
58,0.032207265452427025,0.016198627650737762
59,0.032104644266998064,0.016241297125816345
60,0.03170017508022925,0.016195517033338547
