epoch,train_loss,val_loss
1,0.14915436716640698,0.02702634036540985
2,0.06569302546627381,0.029950136318802834
3,0.06117636627134155,0.019066525623202324
4,0.05245654381373349,0.023194337263703346
5,0.05404277759439805,0.02283656783401966
6,0.05228241090388859,0.019499221816658974
7,0.049299119851168464,0.019320426508784294
8,0.04812746179454467,0.020268429070711136
9,0.047685068801921957,0.01946260593831539
10,0.04659019322956309,0.018554367125034332
11,0.04481722896589952,0.018603485077619553
12,0.044501812186311274,0.01858522556722164
13,0.0438699050422977,0.017958244308829308
14,0.04327713071423418,0.017270658165216446
15,0.04222722145564416,0.017040519043803215
16,0.041721373051404956,0.016836246475577354
17,0.04080614127656993,0.016612933948636055
18,0.04026463772444164,0.01670536957681179
19,0.03972374428721035,0.016760842874646187
20,0.038933121500646366,0.01640929840505123
21,0.03766890238313114,0.016005631536245346
22,0.03805444770876099,0.015783075243234634
23,0.0376517827019972,0.015591824427247047
24,0.0371812484720174,0.015686310827732086
25,0.03698908861945657,0.01573903113603592
26,0.03630901535644251,0.01589428074657917
27,0.035743490431238624,0.016114844009280205
28,0.03597733549335424,0.016313577070832253
29,0.035818735159495296,0.01619214192032814
30,0.03602777425857151,0.015773870050907135
31,0.035372082100195046,0.015553503297269344
32,0.034540802810121986,0.015414957888424397
33,0.03445114182198749,0.015355121344327927
34,0.03391360364416066,0.015374889597296715
35,0.033798159965697454,0.015113038010895252
36,0.03399272052680745,0.014961366541683674
37,0.033675485805553546,0.0153094083070755
38,0.033387860568130714,0.015862038359045982
39,0.033470839130527834,0.01597622036933899
40,0.03323854300029137,0.01591416262090206
41,0.033071939428063,0.015733040869235992
42,0.03289108508649995,0.015856973826885223
43,0.03315723494571798,0.015686381608247757
44,0.03294151250053855,0.015720436349511147
45,0.03281326009070172,0.015841573476791382
46,0.032604745556326475,0.015725474804639816
47,0.032656976230004256,0.015532360412180424
48,0.03240848556160927,0.015340634621679783
49,0.03232462169492946,0.015375507064163685
50,0.03239328764817294,0.015567539259791374
51,0.03254663142211297,0.015710143372416496
52,0.032121880659285715,0.015711704269051552
53,0.032271925579099095,0.015617652796208858
54,0.031954449371379964,0.015521982684731483
55,0.03229495918049532,0.01552811823785305
56,0.03205123083556399,0.015539010986685753
57,0.03201048369793331,0.015377280302345753
58,0.0318398159216432,0.01521745603531599
59,0.03166201631812488,0.015185209922492504
60,0.031796075754305896,0.01534846518188715
61,0.03182008411077892,0.015419743955135345
