epoch,train_loss,val_loss
1,0.14989831184639651,0.032720234245061874
2,0.06749241983189302,0.037491921335458755
3,0.06615160655449419,0.020727666094899178
4,0.054502278215744916,0.023077819496393204
5,0.0565560531528557,0.02380523830652237
6,0.05583980311365688,0.01950336992740631
7,0.05157273828106768,0.017638087272644043
8,0.048942541024264166,0.01891329698264599
9,0.04959714355714181,0.019027933478355408
10,0.048645275261472255,0.01702692173421383
11,0.046412131234126935,0.015799134969711304
12,0.045654638944303286,0.016025325283408165
13,0.04592509212739328,0.015935180708765984
14,0.045585408543839176,0.015034341253340244
15,0.044345741368391936,0.014682521112263203
16,0.04245147564831902,0.015226256102323532
17,0.04258454744430149,0.01531264279037714
18,0.04247152454712812,0.014621550217270851
19,0.040769849980578705,0.014266579411923885
20,0.040362397888127496,0.01422493439167738
21,0.03997739961042124,0.014108219183981419
22,0.03894854542963645,0.014195995405316353
23,0.03858586768893635,0.014352410100400448
24,0.03827698725987883,0.014330021105706692
25,0.0373975186225246,0.014230331405997276
26,0.037495005086940876,0.01409283559769392
27,0.03697286769747734,0.014070400036871433
28,0.03657665673424216,0.014142549596726894
29,0.036149975920424744,0.014332041144371033
30,0.035688919574022294,0.014459197409451008
31,0.03563405406825683,0.014593691565096378
32,0.035352701956734935,0.014692279510200024
33,0.03525494586895494,0.014930380508303642
34,0.034734837228761,0.015045121312141418
35,0.03461337733794661,0.01504573691636324
36,0.034208011890158936,0.014887768775224686
37,0.033812548044849844,0.014904296956956387
38,0.03369539984885384,0.015122069977223873
39,0.0338351569193251,0.015496811829507351
40,0.033590646044296374,0.015506424941122532
41,0.03363000268445295,0.015302831307053566
42,0.033604573195471485,0.015264919027686119
43,0.03325848539962488,0.01548127830028534
44,0.03292223201955066,0.016168363392353058
45,0.03320860529647154,0.016482435166835785
46,0.032694313587511285,0.016414973884820938
47,0.033018528933034225,0.015835441648960114
48,0.03295167408445302,0.015667924657464027
49,0.033001817850505606,0.015998875722289085
50,0.03258930313236573,0.015963494777679443
51,0.03234465608701986,0.01597735658288002
52,0.03271850623628673,0.015858082100749016
