epoch,train_loss,val_loss
1,0.1475569463828031,0.028636934235692024
2,0.06552288392010858,0.030035778880119324
3,0.06433217240607038,0.02165720984339714
4,0.05226405262947083,0.029401184991002083
5,0.05553607546231326,0.02991519495844841
6,0.05447732315343969,0.023582695052027702
7,0.050477750029634026,0.0187076423317194
8,0.04761764643823399,0.017743786796927452
9,0.048882944443646596,0.017456477507948875
10,0.04793514447177158,0.016982709988951683
11,0.046063654519179285,0.017738809809088707
12,0.04465724751353264,0.019445864483714104
13,0.04458408057689667,0.019938062876462936
14,0.04504005242796505,0.018483154475688934
15,0.043065400290138584,0.01664534956216812
16,0.04295043463216108,0.015710245817899704
17,0.041916349091950585,0.015453232452273369
18,0.041608850701766856,0.015767253935337067
19,0.04091660380363464,0.016514277085661888
20,0.040267903270090326,0.01685553789138794
21,0.03941210701185114,0.016091343015432358
22,0.03854416131096728,0.015275350771844387
23,0.03909220962839968,0.015031314454972744
24,0.03822415821692523,0.015085485763847828
25,0.037716867073493844,0.015502768568694592
26,0.03720363540684476,0.016078326851129532
27,0.036515037320992524,0.016240471974015236
28,0.03634190988891265,0.015782712027430534
29,0.03622358086354592,0.015465522184967995
30,0.03568214870551053,0.015545613132417202
31,0.035685967697816734,0.01590106450021267
32,0.03504548870465335,0.016443520784378052
33,0.03489165823249256,0.016264960169792175
34,0.034961397069341996,0.015802888199687004
35,0.034313051446395765,0.015689954161643982
36,0.03444018526112332,0.016191590577363968
37,0.03402321351801648,0.0167668629437685
38,0.033929103349938115,0.01670556142926216
39,0.033722415084348006,0.0163305401802063
40,0.03350137704435517,0.01628834567964077
41,0.03369531552581226,0.01721450313925743
42,0.033297499313074,0.017818156629800797
43,0.03328726541470079,0.017407476902008057
44,0.03297351440962623,0.016954857856035233
45,0.0331449964467217,0.017121249809861183
46,0.032811079568722666,0.01753782480955124
47,0.03297633524326717,0.017457811161875725
48,0.03289987116175539,0.016974253579974174
