epoch,train_loss,val_loss
1,0.14940878880374572,0.027269484475255013
2,0.06969363286214716,0.03297560662031174
3,0.06561481987728793,0.017683884128928185
4,0.05413291756721104,0.020400214940309525
5,0.05603667878929307,0.0204683318734169
6,0.05471931095508968,0.016874274238944054
7,0.05062761639847475,0.015746504068374634
8,0.04862419892759884,0.01750161685049534
9,0.04929758744204746,0.017396297305822372
10,0.04850711936459822,0.015389494597911835
11,0.04743864062954398,0.014830728992819786
12,0.045798464601530746,0.015592190437018871
13,0.046000773503499875,0.015655888244509697
14,0.04607838668367442,0.014724083244800568
15,0.04334326447809444,0.014116229489445686
16,0.04271785204901415,0.01439463347196579
17,0.04251215874272234,0.014595063403248787
18,0.04176973183365429,0.01436781045049429
19,0.041504397024126616,0.014492444694042206
20,0.04060336053371429,0.014829632826149464
21,0.039903195465312284,0.014572372660040855
22,0.03918491707128637,0.013927474617958069
23,0.03866005233105491,0.013632994145154953
24,0.038038414672893636,0.013459911569952965
25,0.037745140843531665,0.013321731239557266
26,0.03753822498461779,0.01350950263440609
27,0.037101760594283835,0.01374548114836216
28,0.03646220932988559,0.013613039627671242
29,0.036209575831890106,0.013414550572633743
30,0.03620256821022314,0.013500379398465157
31,0.03569783051224316,0.013454264029860497
32,0.035527353952912726,0.01351351197808981
33,0.03507700334576999,0.013522065244615078
34,0.03504924804848783,0.013372539542615414
35,0.034773849345305384,0.013279469683766365
36,0.03440755088539685,0.013118154369294643
37,0.03415390722015325,0.01323463674634695
38,0.033951574520153155,0.013494192622601986
39,0.033920357420164,0.01373723428696394
40,0.03354448925922899,0.014113160781562328
41,0.033403206923428706,0.014097755774855614
42,0.03315000836463536,0.014152987860143185
43,0.03324587502900292,0.01417133491486311
44,0.03313833461964832,0.014231172390282154
45,0.03315400669679922,0.014466938562691212
46,0.03285646079217686,0.014610683545470238
47,0.03267234831171877,0.014438984915614128
48,0.03268878771101727,0.014413377270102501
49,0.03283013350823346,0.01455487497150898
50,0.03290670237996999,0.014686157926917076
51,0.032288669400355394,0.014496841467916965
52,0.03268141352078494,0.014484529383480549
53,0.032365008531247866,0.014405460096895695
54,0.03254063449361745,0.014689759351313114
55,0.032172300096820386,0.015109275467693806
56,0.03220472795998349,0.015273379161953926
57,0.03229466676712036,0.015248958021402359
58,0.03203320292865529,0.014811166562139988
59,0.0322591282427311,0.014072438701987267
60,0.03209631061729263,0.01371984276920557
61,0.03247514384634355,0.013667300343513489
