epoch,train_loss,val_loss
1,0.14717103584724314,0.02962866798043251
2,0.07016202675945618,0.032585788518190384
3,0.06519007665269515,0.018201816827058792
4,0.05295367280350012,0.02135561965405941
5,0.05657505029264619,0.02222796529531479
6,0.05552998040528859,0.018322667106986046
7,0.05124715356265797,0.016576752066612244
8,0.04860300855601535,0.018249789252877235
9,0.04959499476587071,0.018737079575657845
10,0.04858870738569428,0.016865765675902367
11,0.04686809984200141,0.015621399506926537
12,0.044872377988170176,0.01579495705664158
13,0.044332447122125064,0.015974054113030434
14,0.04519357142202994,0.015158959664404392
15,0.043190140759243684,0.014690585434436798
16,0.04226514385903583,0.01505393348634243
17,0.04237781359868891,0.015093246474862099
18,0.04156137472566436,0.014590672217309475
19,0.040148304227520436,0.014386817812919617
20,0.039708629513488095,0.014624427072703838
21,0.03923692352631513,0.014734078198671341
22,0.038688581173910816,0.014779992401599884
23,0.03813482571174117,0.014778750017285347
24,0.037496041900971354,0.014433802105486393
25,0.03732654956333777,0.014095818623900414
26,0.0370874025804155,0.014000553637742996
27,0.036402260073844124,0.01412604097276926
28,0.036666083686492025,0.014626680873334408
29,0.03582724494969144,0.015439563430845737
30,0.03581665000494789,0.015670305117964745
31,0.035522784993929024,0.01534976065158844
32,0.03471546852413346,0.014935054816305637
33,0.03494999754954787,0.014713911339640617
34,0.034288783546756296,0.014972931705415249
35,0.03385975089143304,0.015460171736776829
36,0.03401134027277722,0.01555277593433857
37,0.03375464283368167,0.015627771615982056
38,0.03331579574767281,0.01556718535721302
39,0.03336415790459689,0.015461402013897896
40,0.033265699227066604,0.014995714649558067
41,0.033498793314484986,0.0142913106828928
42,0.0332117514575229,0.014415322802960873
43,0.033153459955664245,0.014897062443196774
44,0.03308979680432993,0.0154216717928648
45,0.0331365927177317,0.015159224160015583
46,0.03268801425309742,0.014288955368101597
47,0.03247514726484523,0.014060902409255505
48,0.03287189164582421,0.014493696391582489
49,0.03247586589525728,0.015586357563734055
50,0.032283720286453474,0.015655139461159706
51,0.03216962099951856,0.015556992031633854
