epoch,train_loss,val_loss
1,0.03834448573330747,0.002496290428761595
2,0.03491639972754831,0.002581192124405326
3,0.03451779520521943,0.0022959806788458727
4,0.03424463601777085,0.0023038057218847372
5,0.034070691105161914,0.0020629892703953015
6,0.0339337232302692,0.002127384610874963
7,0.03381794084453575,0.0019470101798100437
8,0.0337230207035338,0.0021121460005697353
9,0.03362583284146098,0.002228892472597504
10,0.03355969130116061,0.0020457543016461992
11,0.033473006244893126,0.0020249163791173316
12,0.03339307223449277,0.002027969596564405
13,0.03335461100391173,0.001991905761786451
14,0.03329503910288458,0.002035993657913633
15,0.03322458055139924,0.0019620351347475187
16,0.033197297802793936,0.0019659405808990474
17,0.03312436700977406,0.002123431931984869
18,0.03310617043762461,0.001998964945959509
19,0.03304073574693509,0.0021181933597226427
20,0.03302434456258526,0.0019012937070768798
21,0.032981821186920356,0.002073813632261805
22,0.03292116769995508,0.002035027210359362
23,0.0328853770147365,0.0020177218402653596
24,0.03284781432282459,0.002022797014674232
25,0.03283867986090831,0.0022000980472730467
26,0.032823545046584184,0.002007935612629309
27,0.03277913760771484,0.002069769282123276
28,0.03273655041592978,0.0020616179784140854
29,0.03272977187401855,0.0018991952269074837
30,0.032690833821998354,0.0020952699896033076
31,0.03266126766962983,0.0019114817366831793
32,0.03263732321549331,0.0019673219769385827
33,0.03263278915638171,0.00200065101031301
34,0.03259431892247339,0.0020378910770349925
35,0.03258370857704839,0.0019951702510774853
36,0.03256125695388184,0.002078997050019671
37,0.03253608639219241,0.002043112503862617
38,0.03251221381976417,0.0020671857458478588
39,0.03249162384211398,0.0020932992227398473
40,0.03248591819461555,0.0022324632179787475
41,0.03245997811959744,0.002179696351157871
42,0.03244394758375135,0.0021321317586367895
43,0.0324430723847904,0.0021080181411734207
44,0.032418078700645725,0.002134266452409373
45,0.03240366820089405,0.0020798347905948383
