category,display_method,method_key,status,method,dataset,higher_better,n,srcc,plcc_raw,krcc,rmse_raw,nrmse_raw,plcc_linear,rmse_linear,nrmse_linear,linear_slope,linear_intercept,elapsed_sec,total_elapsed_sec
Deep NR-IQA,HyperIQA,hyperiqa,completed,hyperiqa,uiqd,True,1263,0.710317034469856,0.8032062146074715,0.5214817506015117,0.1710266768141139,0.1710266768141139,0.8032062146074715,0.1457288063309361,0.1457288063309361,1.8059118429651155,-0.2705761609293954,144.13668579829385,
Deep NR-IQA,HyperIQA,hyperiqa,completed,hyperiqa,mean,True,1441,0.5936120352728139,0.6488635109208315,0.4410237781991974,0.1708323576433079,0.1708323576433079,0.6488635109208315,0.1560696184615381,0.1560696184615381,1.467655286026857,-0.1786952444783066,81.206692898937,
VLM / CLIP-IQA,LIQE,liqe,completed_existing,liqe,uwiqa,True,166,0.5883042157291887,0.5689199429727986,0.4538357539105262,1.607361433810232,1.607361433810232,0.5689199429727986,0.1608819907035573,0.1608819907035573,0.1432184998478178,0.0936831395870184,11.396117999334813,
VLM / CLIP-IQA,LIQE,liqe,completed_existing,liqe,uiqd,True,1263,0.6862108796407121,0.8166222398356421,0.5021253022045683,1.4619856733386298,1.4619856733386298,0.8166222398356421,0.141196088345565,0.141196088345565,0.2007506175022268,0.0559636126649711,109.72509900492145,
VLM / CLIP-IQA,LIQE,liqe,completed_existing,liqe,mean,True,1429,0.6372575476849505,0.6927710914042203,0.4779805280575472,1.534673553574431,1.534673553574431,0.6927710914042203,0.1510390395245612,0.1510390395245612,0.1719845586750223,0.0748233761259948,60.56060850212813,
VLM / CLIP-IQA,MA-CLIP,maclip,completed_with_failures,maclip,uwiqa,True,166,0.4620627200129792,0.4851356333128724,0.3491070486883537,0.2192342055959864,0.2192342055959864,0.4851356333128724,0.1710635777480111,0.1710635777480111,1.246128444856854,-0.2559983674457226,13.499273499706751,265.5641020000912
VLM / CLIP-IQA,MA-CLIP,maclip,completed_with_failures,maclip,uiqd,True,1263,0.573450714945481,0.7131699365812578,0.4021839849918701,0.2097360727824012,0.2097360727824012,0.7131699365812579,0.1714863579483421,0.1714863579483421,2.0422732914210293,-0.5585770589258732,248.55530770123005,265.5641020000912
VLM / CLIP-IQA,MA-CLIP,maclip,completed_with_failures,maclip,mean,True,1429,0.5177567174792301,0.5991527849470651,0.3756455168401119,0.2144851391891938,0.2144851391891938,0.5991527849470653,0.1712749678481766,0.1712749678481766,1.6442008681389415,-0.4072877131857979,131.0272906004684,265.5641020000912
Deep NR-IQA,MANIQA,maniqa,completed_existing,maniqa,uwiqa,True,178,0.4075737644184392,0.4086545082104648,0.3118597748650411,0.1823027067539129,0.1823027067539129,0.4086545082104649,0.1747434113143209,0.1747434113143209,0.9374434612674912,0.070684213665042,275.5635342997266,
Deep NR-IQA,MANIQA,maniqa,completed_existing,maniqa,uiqd,True,1263,0.4605298294938996,0.5780513618106771,0.3222690916266603,0.2215008487223999,0.2215008487223999,0.578051361810677,0.1996215309683035,0.1996215309683035,1.30984292117265,0.0013204608931735,1997.92610110261,
Deep NR-IQA,MANIQA,maniqa,completed_existing,maniqa,mean,True,1441,0.4340517969561694,0.493352935010571,0.3170644332458506,0.2019017777381564,0.2019017777381564,0.4933529350105709,0.1871824711413122,0.1871824711413122,1.1236431912200706,0.0360023372791078,1136.7448177011684,
Deep NR-IQA,MUSIQ,musiq,completed_existing,musiq,uwiqa,True,178,0.6008952471322125,0.5962829335968153,0.4681426045506909,51.10892981206961,51.10892981206961,0.5962829335968151,0.1536991300818495,0.1536991300818495,0.01180822884265,-0.2417235847392007,15.011568199726746,
Deep NR-IQA,MUSIQ,musiq,completed_existing,musiq,uiqd,True,1263,0.7959905020988671,0.8375392728414364,0.6037101438202709,43.67163947160751,43.67163947160751,0.8375392728414365,0.1336624850806183,0.1336624850806183,0.0129770316857011,-0.1582067938106172,537.3405269996729,
Deep NR-IQA,MUSIQ,musiq,completed_existing,musiq,mean,True,1441,0.6984428746155398,0.7169111032191258,0.535926374185481,47.39028464183856,47.39028464183856,0.7169111032191258,0.1436808075812339,0.1436808075812339,0.0123926302641756,-0.1999651892749089,276.1760475996998,
Traditional NR-IQA,NIQE,niqe,completed,niqe,uwiqa,False,178,0.4247193450810082,0.3248345213208586,0.3192009737301303,5.377081247598595,5.377081247598595,0.3248345213208586,0.1810772340958332,0.1810772340958332,-0.0268932374784945,0.4770242263095702,12.045915499678806,
Traditional NR-IQA,NIQE,niqe,completed,niqe,uiqd,False,1263,0.7781526252987669,0.7259642167289192,0.58163227018623,6.795863486705025,6.795863486705025,0.7259642167289192,0.1682428249440601,0.1682428249440601,-0.0686790652057627,0.7865504777724844,129.13434510037763,
Traditional NR-IQA,NIQE,niqe,completed,niqe,mean,False,1441,0.6014359851898876,0.5253993690248889,0.4504166219581801,6.08647236715181,6.08647236715181,0.5253993690248889,0.1746600295199467,0.1746600295199467,-0.0477861513421286,0.6317873520410273,70.59013030002822,
Deep NR-IQA,PaQ-2-PiQ,paq2piq,completed,paq2piq,uwiqa,True,178,0.4412478415595175,0.3644143094640868,0.3436245776466772,72.20224718082918,72.20224718082918,0.3644143094640867,0.17829456639273,0.17829456639273,0.0133637239608107,-0.6118407948800401,5.909034299664191,94.68391549994703
Deep NR-IQA,PaQ-2-PiQ,paq2piq,completed,paq2piq,uiqd,True,1263,0.6784229207541937,0.6256831365710551,0.4843284624915531,68.1847982233804,68.1847982233804,0.6256831365710553,0.1908335225765591,0.1908335225765591,0.0199400795244657,-0.982714479616804,74.14100460114418,94.68391549994703
Deep NR-IQA,PaQ-2-PiQ,paq2piq,completed,paq2piq,mean,True,1441,0.5598353811568556,0.4950487230175709,0.4139765200691152,70.19352270210479,70.19352270210479,0.4950487230175711,0.1845640444846446,0.1845640444846446,0.0166519017426382,-0.797277637248422,40.02501945040418,94.68391549994703
VLM / CLIP-IQA,QualiCLIP,qualiclip,completed,qualiclip,uwiqa,True,178,0.4778310298540199,0.460289146495645,0.3566128525618351,0.2664212528141245,0.2664212528141245,0.4602891464956449,0.1699722112379924,0.1699722112379924,0.5016480728740581,0.0840071237137205,50.46851489879191,288.71587439998984
VLM / CLIP-IQA,QualiCLIP,qualiclip,completed,qualiclip,uiqd,True,1263,0.685307412828256,0.8158656973058888,0.4905847067880941,0.142092936652399,0.142092936652399,0.8158656973058888,0.1414575829531889,0.1414575829531889,1.000035043921922,-0.0134358265114139,234.119432304753,288.71587439998984
VLM / CLIP-IQA,QualiCLIP,qualiclip,completed,qualiclip,mean,True,1441,0.581569221341138,0.6380774219007669,0.4235987796749646,0.2042570947332617,0.2042570947332617,0.6380774219007669,0.1557148970955906,0.1557148970955906,0.7508415583979902,0.0352856486011533,142.29397360177245,288.71587439998984
VLM / CLIP-IQA,QualiCLIP+,qualiclip+,completed,qualiclip+,uwiqa,True,178,0.4650268051177547,0.4671538192238846,0.3588716829818625,0.2062303361781557,0.2062303361781557,0.4671538192238845,0.1692842963614861,0.1692842963614861,1.1494503191589418,-0.1878340745738141,15.34458930185064,263.9864140001592
VLM / CLIP-IQA,QualiCLIP+,qualiclip+,completed,qualiclip+,uiqd,True,1263,0.6972164319900194,0.7865716458322651,0.5144978585340025,0.185376469139557,0.185376469139557,0.7865716458322651,0.1510613273055595,0.1510613273055595,1.9044663126602284,-0.4477865238882157,244.94530099863184,263.9864140001592
VLM / CLIP-IQA,QualiCLIP+,qualiclip+,completed,qualiclip+,mean,True,1441,0.581121618553887,0.6268627325280749,0.4366847707579325,0.1958034026588563,0.1958034026588563,0.6268627325280749,0.1601728118335228,0.1601728118335228,1.5269583159095852,-0.3178102992310149,130.14494515024126,263.9864140001592
Underwater-specific UIQA,QUIQ,quiq,partial_existing,quiq,uwiqa,True,178,0.6511957706222856,0.6273358936531623,0.5080956676049265,3.2685448975518256,3.2685448975518256,0.6273358936531623,0.149099196895114,0.149099196895114,0.0749795823179141,0.1105375259954248,539.818209600402,
Underwater-specific UIQA,QUIQ,quiq,partial_existing,quiq,uiqd,True,467,0.803482515873639,0.7619988749514516,0.6124784782897869,2.629187259388745,2.743499748450256,0.7619988749514518,0.1584420630549854,0.1653308483764489,0.1082091083613502,0.1100038700632909,4686.926695898641,
Underwater-specific UIQA,QUIQ,quiq,partial_existing,quiq,mean,True,645,0.7273391432479623,0.694667384302307,0.5602870729473567,2.9488660784702856,3.0060223230010408,0.694667384302307,0.1537706299750497,0.1572150226357814,0.0915943453396322,0.1102706980293579,2613.372452749521,
Deep NR-IQA,TOPIQ-NR,topiq_nr,completed_existing,topiq_nr,uwiqa,True,178,0.5316544836858942,0.5242073364833194,0.4050365296911737,0.1730933288983109,0.1730933288983109,0.5242073364833194,0.1630454989873452,0.1630454989873452,0.9556588684908276,-0.0396044069319762,17.314624999416985,
Deep NR-IQA,TOPIQ-NR,topiq_nr,completed_existing,topiq_nr,uiqd,True,1263,0.7860773531956766,0.8334768690392316,0.5927912321563921,0.1552741736109477,0.1552741736109477,0.8334768690392315,0.135173644010376,0.135173644010376,1.5211574412263955,-0.1489128673558298,388.4272495987825,
Deep NR-IQA,TOPIQ-NR,topiq_nr,completed_existing,topiq_nr,mean,True,1441,0.6588659184407855,0.6788421027612754,0.4989138809237829,0.1641837512546293,0.1641837512546293,0.6788421027612754,0.1491095714988606,0.1491095714988606,1.2384081548586114,-0.094258637143903,202.8709372990997,
Deep NR-IQA,TReS,tres,completed,tres,uwiqa,True,178,0.4035969996767211,0.4178774802920626,0.3080479985312447,55.87275804481301,55.87275804481301,0.4178774802920625,0.173942005265355,0.173942005265355,0.005502913082944,0.0563939699226104,95.53703619993756,939.3705651999916
